cell,stage,arm,role,theorem,replicate,failed,solved,cost,uncached_cost,receipts,requests,input,cached,output,artifact_sha256,input_sha256,result_sha256,proof_sha256,cache_sha256
validation__nonace_matched__proof__imo_1981_p6__seed1,validation,nonace_matched,proof,imo_1981_p6,1,False,True,0.00670368,0.011198999999999999,6,6,36351,24974,3274,,d8e56772485c9a95cd1fcca862004869ad954a7136da1e2e829aaa4fb1eab0a6,a41edae78f90800f8dda2c59a1f48614b34343e9163e59d5def79ca0a99a842d,24df291593600eae1a9cbabf28ab59b873f90cdf2b81263228a37a1f14bff92d,564fbf421590e49f5c3c2448a51f0dfe95127caa28e1ee70b19ed9f65870fed8
validation__ace_selected__proof__imo_1981_p6__seed1,validation,ace_selected,proof,imo_1981_p6,1,False,True,0.0053025,0.0139542,4,4,53973,48065,2633,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,c47bcc21fe54fb8a6938ff25c480906a61b26a7b5fd7d4eb950eec1fef016ebc,b4bdff7f4ff1ff27020b15fc4863aa82b1ef6b6d0ba8d85abb19459d5ef04c47,a289e9801fc10e637a36baba0d95782c4e70c9ce94ba23d02c6d5e78e9c1e035,b9fb7edf79474d8d2ec6ab57f423751d386a6b6c91e2bb6b42f8f4252b2d44e2
validation__ace_historical__proof__imo_1981_p6__seed1,validation,ace_historical,proof,imo_1981_p6,1,False,True,0.00204334,0.0031696,1,1,6260,6257,1598,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,e22c09e69c2f1bbd758a4d0aa9119381cc4838af3a61fd34bfeeacf989ef30df,cc185400128867491280478dd10b4fa516e5fb437ac6af985a2a7f9189d38ff4,51db8bc0c7cf5fab1056b64499195cc2b4416f61ea7bf42b98ccb2b0bbd0d6a9,3c71f382801bc061e70db63bbd3272c9898d52f5423ebe0e6fd58f6ba82dca22
validation__ace_historical__proof__imo_1964_p2__seed1,validation,ace_historical,proof,imo_1964_p2,1,False,True,0.054969519999999994,0.076135,18,18,271241,117586,18239,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,43ce4c6babd405cdae7c1df317ec0251af6c4f2a6d1d95694359be8002d5a480,335e936c28c68109a3ebc73679522b8d1cf0530bae73ef430cf94795c0fb6cb1,98b69048293e7a718d2a0038286ffaf4e506b7a939b9344e4400359962d13529,2271f662c870b45e0b5b4702a625da0fdc2ab0173896cff68513557f028f2d52
validation__nonace_ordinary__proof__imo_1964_p2__seed1,validation,nonace_ordinary,proof,imo_1964_p2,1,False,True,0.01654528,0.0200812,7,7,51380,19644,8171,,b0665b76d9da8358ab1d74aaacfbfd3b62dbd21b8f57afdca89c29bb067b4ae0,f104964c09cd17cbc0e32b3a4c363b574d34d889e8528b8f33cb75a86783712f,27f89f1f043a2365ddbdde9020f160e561c5cfd2bb37cce99d4a7cf6c20acba3,3a7803483915ac977b0e004736451a79eabff47130c06a71fd5e63d2f0275a76
validation__nonace_matched__proof__imo_1964_p2__seed1,validation,nonace_matched,proof,imo_1964_p2,1,False,True,0.00784094,0.011490799999999999,5,5,29884,20277,4595,,4e721ff3fcaee5cee58d89532b7075fd3d734fdd979250056bab138774fa306d,eb2fb3d2b2bbaca29321cc7b90aaba62d146f3221de790c0aa5e40174eb6aa39,545eb05a5e9d59a8c463b63901f7af0e1ad1db9339d658168ee827f278dbaf4d,07e3e089a405e938149a0ef18ea12574d2a990c7ca77aa00fa53e4fdcfb1a2ec
validation__ace_selected__proof__imo_1964_p2__seed1,validation,ace_selected,proof,imo_1964_p2,1,False,True,0.0118788,0.021577199999999998,5,5,72132,53880,5959,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,88e8ddafd890154f2416dd098334cb1b8e5609ffddc50192e312f73c69506e70,4a6a5600f0df0af27c57493f59845d29156f29caa5c23d3d61571ab5a0c743db,3986eacbbe930c6f0112abcc85b02cb0db1f39e7252b4bd8139e7ee511af1b2a,e96fc2fbb03a77f43f1cec3cec9efd31d1affd1af7701178cdfb3cb883be961a
validation__ace_selected__proof__mathd_numbertheory_405__seed1,validation,ace_selected,proof,mathd_numbertheory_405,1,False,True,0.055884659999999996,0.0828834,13,13,309987,149993,17405,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,6dc58c7abd9401634f03140d72df627ebaa79d84bb5d3d09436cacf99aa642b6,36fbfda229002d808edd551d59c0e231f30db4826c983248b67f95986ec099b7,8052c7da047a046a8ffb68888a76b8d27ec6c2a882fdc7d869a1ed155f85f4a9,355f542cd4d56eb6f9ff181119391a11aad6d083fcdfd6b7d6c2a82b8f7f521f
validation__ace_historical__proof__mathd_numbertheory_405__seed1,validation,ace_historical,proof,mathd_numbertheory_405,1,False,True,0.04642164,0.0561312,10,10,174042,53942,17769,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,a351f23be533d12e85c32260970babd5275dc32678fd281b9c9c6777be205199,5eb5e6f866bacc44dd70237ec7f709d15a95362cec16b49bdc7455003ba0d7d9,e5c7f7072d49d0c09b5b187fbd9a4248b8701c6f32764ebfad458d3b5053f24e,5fdfe730b7358a95b61bf51bf06ff36a347380bfad8d72c631b2f0e29c8d65bc
validation__nonace_ordinary__proof__mathd_numbertheory_405__seed1,validation,nonace_ordinary,proof,mathd_numbertheory_405,1,False,False,0.041876699999999996,0.052682999999999994,13,13,152499,60035,18486,,a78172346a0723dedbcfb04e50f7385fc291898bc6112a80125b54e6710be50f,62f5306cc1356480538d00c3ac15a7bcdc8e4065d7ea6bda919c764b9fdc9b27,,7e0b3d3cdcad0dc221f6a18a49da0708fd81ac176741b59b59eee3102d28438a
validation__nonace_matched__proof__mathd_numbertheory_405__seed1,validation,nonace_matched,proof,mathd_numbertheory_405,1,False,False,0.0683178,0.0792258,16,16,264927,60600,21867,,829654cfe463aced5af2a84fc9ff9649dfbb948eb0b42c69625ab62966315ca2,3e01ad2e5cf2e96994493f22a82f44ea4f115c9e2f23955b780082f5bda5e314,,3804147d5070d32da83834317827b72a9e2a66314e66e8e5ec6a9e950ed16f15
validation__nonace_matched__proof__mathd_algebra_327__seed1,validation,nonace_matched,proof,mathd_algebra_327,1,False,True,0.0013449199999999999,0.0037508,3,3,15640,13366,519,,79a7bdfe8d65da36165d6bbfee652c41b03f125c7b0ed1fcde88c3c5d9a34f3d,08a5134a79a17c75564310fc67c7e9e7532b11a43706e7cf4e23ede9a2ca722c,f2d17f22d608763df819bf4532276f4bdc1c7f595a1a95381d76768c7da6356a,4fc441a0b4ecdf7cd2f32cb85765848f85c7c2ee55865aff50f25fe984c614bb
validation__ace_selected__proof__mathd_algebra_327__seed1,validation,ace_selected,proof,mathd_algebra_327,1,False,True,0.00252084,0.009075,3,3,42057,36412,553,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,9d93877a1e5c94499b6010c3099a62f88f82790754e346447dd4e6a35ac624e7,3aa7c77120799069c4fb8c58173198eccc7bf79d0c3f8b61419f1603fb99b792,0088727b2aa791a2f1a2c7dde79c55b6430b527b82574b2ef07e989dd4d6068e,6b13a66a178b19742fdc79eb87a054cb8122adb5eb4f7dc275edf1302279d9d6
validation__ace_historical__proof__mathd_algebra_327__seed1,validation,ace_historical,proof,mathd_algebra_327,1,False,True,0.00126524,0.0034111999999999996,2,2,15166,11922,315,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,dc00d90940ace79c7204298d1c03b6792d334def8c61f7606f9d1ede38a44889,5e02898842ab6e4d01f49f188d0c45554015b9f6a8c4ebaa3113e3513ea1218c,fc0d81893500162a266800f81656627232aaad1f01b1c5c9212163216944b02c,0bdeae9b6ae70a3d0bb07e82c5232e2ab32f7cc5a209e40c715c42d96ba4eccf
validation__nonace_ordinary__proof__mathd_algebra_327__seed1,validation,nonace_ordinary,proof,mathd_algebra_327,1,False,True,0.00231512,0.0060206,4,4,26017,20586,681,,b40d6e60e2399d875fa25a59e333eebc9f8528b39408ade2340dbe28ffe30404,67fc9256be554d2dc0f5c90003efaffe5547e956d702cfe7c7615691da669dee,fff173c900cc36823976dcf19f0bf623c9108733b5b4585884b2070ce14cc960,78a5930a423a4aab6475d7aaf15c8c6aad9f7636b4c8be0baca1d864d3a31f31
validation__nonace_ordinary__proof__amc12a_2013_p8__seed1,validation,nonace_ordinary,proof,amc12a_2013_p8,1,False,True,0.0132228,0.037439999999999994,21,21,153384,134540,5636,,b1d612afd82d751ac01b3aa67fa5961d0398a4f8adcfdb4cf0d302a9ecee30fc,8f70bcb6056187635979cfd1e2bcb160bda65570a8ed43a6504bcd773df7e5eb,08dd639cbf4bb9325bc2b720ace12feb0a22d1a478672d6854672ba817662123,ed90b67bb644596b885e26b669899a202c92df5f6bd927dc329c00614df0beaf
validation__nonace_matched__proof__amc12a_2013_p8__seed1,validation,nonace_matched,proof,amc12a_2013_p8,1,False,True,0.00947856,0.016005,8,8,52827,36258,4533,,ea0870ebb05f68f3fdef3fb6a0f0f29f809ee4bbb7aac2f7fa73fce4c30e012b,a32383e1838604d9bd7f40630e1c65d5e33a3c9edd0f90f8905270b62f5cefbb,7d14530effc24c63c1f630d116ccbda8dc1e05fb6d8ddfd9789fc1654c1e3ebb,9671dc4753c85071e241f540eda033d28edbeaab45cb3aed7063c73eedb941a8
validation__ace_selected__proof__amc12a_2013_p8__seed1,validation,ace_selected,proof,amc12a_2013_p8,1,False,True,0.0076360199999999994,0.017672999999999998,5,5,63579,55761,4131,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,3e7aa4cbcc65e675f52d6d89100a5fbdd6caee6eff8791ebc789d9551a13d0cd,cded36359bde31381eec84bda1b34dee661a5bff840ceda1f94c6fa253a526e0,33bda239ef49ca3d4e87925893429580b6ea8dd519d80526e12a0ae3a8ad79ea,fa41de4a697553a1fc37d9a7b786087e69fbffb7ac2c1beff20d5c6ec7d3d054
validation__ace_historical__proof__amc12a_2013_p8__seed1,validation,ace_historical,proof,amc12a_2013_p8,1,False,True,0.00287506,0.0062308,3,3,19862,18643,1882,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,4177a82a6cd049ec112b956f4bfde3555684549ef95d27eca16e12c6e001a7c6,c5d6ffb1b93d76e3e7d7665eb991b1d48aace0b69414867517f400ad5b73fc7f,ad66c937a6476e01acea6d443c69ad791cf22f6d302b7792932e7890d23cd71b,dbb5cce9a57a470727d953bf9fb96e538d36664d895f177266edd5b84968a10e
validation__ace_historical__proof__mathd_algebra_190__seed1,validation,ace_historical,proof,mathd_algebra_190,1,False,True,0.00024545999999999997,0.0013151999999999999,1,1,5946,5943,105,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,9b443a7c9e514974611a3252b21ee6d398eb7ef6d3f1c31e905b5139fbee6eb1,262a1ffbf7e1e500417e1e2c19d37ce035c1d799c417a6a3f3fdfb61b7986027,7825dd8dbf60f18c9147692491c3ca5768ae3b745cd0fe9c83c01baac59a6cd7,4b76bee62e28a261d400664941d12629d3d9e0dce5745d86060ae6155ed016e2
validation__nonace_ordinary__proof__mathd_algebra_190__seed1,validation,nonace_ordinary,proof,mathd_algebra_190,1,False,True,0.00038132,0.0017305999999999999,2,2,7705,7496,158,,74038230941edea32bfcf3ed6eea0cc973249427df53273321bc45748f5dc845,ab8590d56e33a1839edb871639856ebed35a37007e436ae21370d6bb657a547e,7825dd8dbf60f18c9147692491c3ca5768ae3b745cd0fe9c83c01baac59a6cd7,60719774c6a90db432083d6573de35b1476b27f5d3f4d8d5f330b510e713cf69
validation__nonace_matched__proof__mathd_algebra_190__seed1,validation,nonace_matched,proof,mathd_algebra_190,1,False,True,0.00015716,0.0008317999999999999,1,1,3751,3748,68,,4d8d23ab31b6bd99297ed09425767a6cd5dbd10760685b62eb3604614f89fca2,13648f521ff3247639fcfe9cae017604a942d9c7b6acdf437ab23202b35f62d7,7825dd8dbf60f18c9147692491c3ca5768ae3b745cd0fe9c83c01baac59a6cd7,750b2f375187110d914dc8e090afa2442576b58c3b9bd4c3a6a49b73f82921d6
validation__ace_selected__proof__mathd_algebra_190__seed1,validation,ace_selected,proof,mathd_algebra_190,1,False,True,0.00044384,0.002543,1,1,11665,11662,175,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,ec341bc3f6872c80f3e1b68911381ae140bea157a021adcbf9b882fe1c68e624,3a11be183ef1affaa799425d0d1c97bb64a17d1caece25dc4ff6a76dbb3ede8c,7825dd8dbf60f18c9147692491c3ca5768ae3b745cd0fe9c83c01baac59a6cd7,11de5eb90851a0033d78b9804127d1dccb718a575b65129100f2c3dcdd6a16ef
validation__ace_selected__proof__mathd_algebra_393__seed1,validation,ace_selected,proof,mathd_algebra_393,1,False,True,0.00832496,0.0210866,6,6,82705,70898,3788,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,39acbc8b2ac1773548bb9ced20a9cd02610072323190e8306a64283a3250465f,9aa077a8aadb335a607608e8d135b96e5ebbc93191c1e4a800b5bc9b9dd0d82e,8bc31d301f90f8935a599d9f8534a0e12102e574de6ec5f039cb3221856bec0d,a5567049192c1d0225cb5aa21ccd751243f0d33a10fbb2027deb5f146e4ddf67
validation__ace_historical__proof__mathd_algebra_393__seed1,validation,ace_historical,proof,mathd_algebra_393,1,False,True,0.01485276,0.0338712,14,14,134028,105658,5888,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,ca6f905cccbdd324d393dcc9288f2475238692b32031aacb91e044baa4e81333,66e337add73a4e95d9eeab69b458b328f08d1d93afc42ee342638ae36d6b03bf,2fb821fbca0ce9e1e0a12a596fb5b2dfb73478647d84bd0277f79c8f5cfffcb2,45e22fc7cf494ed55fe71e5f22bae5bf0a1d0705ce9ed4e55f99ccb041b3231d
validation__nonace_ordinary__proof__mathd_algebra_393__seed1,validation,nonace_ordinary,proof,mathd_algebra_393,1,False,True,0.0146748,0.0243822,10,10,74043,53930,7978,,74f8517aa8f4b69dd074eca9070f8d324a78f91d196272997ac254bb115c2a09,7d864e38ca889fdcef451c55d834df8dfdb1b211e9108c99b9a3f7943ea2bda6,3bcbd4b4d3a033c74729672e8d8cc98c12c0d5d1365d34677af0175e5b782b21,c49e17fb9e0f54b1b8cb57403c1608d19dea34cf4f93977f003ddb326c631be2
validation__nonace_matched__proof__mathd_algebra_393__seed1,validation,nonace_matched,proof,mathd_algebra_393,1,False,True,0.0039031599999999997,0.0072616,5,5,26990,18658,1553,,ed523ad760a1c01a55d70fb707554065ec6a848e2a15874a6157687146be55a7,1acabb05db4eabc8d07a35362406b561380013592232230a1f5cd8f7a8f34781,dc23c8e36827969dcdeb458728b68f51153efc1d00410b706954b8206ed0710f,8b88190e6eaa368787834bd822e4b4b8baf202355e6f9eb90dc043dd218d6f22
validation__nonace_matched__proof__amc12a_2020_p21__seed1,validation,nonace_matched,proof,amc12a_2020_p21,1,False,False,0.0543179,0.1964936,48,48,882172,789865,16716,,0f8af0d3683412a7d549d28dbd8cb3a1b17e275377244c9f35bb1681870b7366,60b283f2ed08f97aab2ba20768f27cf5105e93f2f386580d53189ded20b1e6f0,,9f85bd67a95123734ac5960550abdde109617105f2babbdf62e89c297bf84723
validation__ace_selected__proof__amc12a_2020_p21__seed1,validation,ace_selected,proof,amc12a_2020_p21,1,False,False,0.060226619999999995,0.1498776,31,31,642246,498061,17857,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,7a226242238212b805f501b5f0a394fd335f9de20c236834cc0e5104dbef1408,e903cc81f01716d1babe51c5b14634dcddcbe5fb39972664592681cbe4696594,,1079bb6a563cd2a715c04520195e70d349eacbcdfa2b0b5e57ffd1ba4c6d740f
validation__ace_historical__proof__amc12a_2020_p21__seed1,validation,ace_historical,proof,amc12a_2020_p21,1,False,False,0.05252188,0.1083874,26,26,441311,310364,16771,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,8d82867c14c79d626bac2ba761e1b595654cedb1631a71a98850de5147f093cd,9d43bcc68fb58c4bef24f6533327ab8f875f9c5f203e75afec98beb96a5f1c4d,,30537d67992cfe2ebea6f954dad939051a923a291b6e26c53ce2589011e91927
validation__nonace_ordinary__proof__amc12a_2020_p21__seed1,validation,nonace_ordinary,proof,amc12a_2020_p21,1,True,False,0.01674016,0.0447298,19,,180323,155498,7221,,7bc57e8cc850df2ce36a0c96db587c403213107e088290b5dd7248a49b0e27a0,,,c9fb408661278854d23446cfa4fe85d7895f18be90d835331930626b026186eb
validation__nonace_ordinary__proof__amc12a_2019_p21__seed1,validation,nonace_ordinary,proof,amc12a_2019_p21,1,False,False,0.036016599999999996,0.0811012,18,18,381434,250470,4012,,601734a5f6941873c11f5489e3e8965f1521b52dd3cacf7b6fc5f4fd23b6cd03,f3b5fc0ef4790df80b7a9226e33d664764c3349bb9601764892fe5ad6cea40b4,,3acc3ae53c4d217b6ff5b7e9d17dd874021ce749da36adaf99cff4bfdf36c66b
validation__nonace_matched__proof__amc12a_2019_p21__seed1,validation,nonace_matched,proof,amc12a_2019_p21,1,False,False,0.04885738,0.1397302,21,21,674321,504849,4055,,a438d4cea4778cf4ca252fdc22d3082b0a725f8c2d7500511ab145509aaf8070,b7086ca5d8c6af48bd84cf0dfa51c77549a4e570fcc6fbb7c76ae648cb82c155,,b519ff1b60213f6c2cca9fb51a89a35a36a757cee2fbfd99689e968ec344e8ac
validation__ace_selected__proof__amc12a_2019_p21__seed1,validation,ace_selected,proof,amc12a_2019_p21,1,False,False,0.05340138,0.2602428,48,48,1245174,1149119,9340,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,4e74d4eab118de1bc36122c9a6fe47ce76c3b63115169b6df7f8ef4e0bafd16d,2ec12ce05607788f9ddcad64d77a6e798fc34ae906168f4842a06a449711d5d5,,d9bdc28e37535922b7b40dc749186a9e678f306952154604b8b890921c70ac37
validation__ace_historical__proof__amc12a_2019_p21__seed1,validation,ace_historical,proof,amc12a_2019_p21,1,False,False,0.057230239999999995,0.1418468,23,23,674194,470092,5840,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,8a4babc35d605ad9fc68e98cde39bce3bc346e9fafb6ce78e0be4e2a5b0dc82d,fdf8a0627930ba7caafc9ac91df99a4244836f5d8dc0947032653f53b5afe6f5,,ff2dde2a85956bf6e923f7a00e8c7e7fe589a6229e643431543b277cd0fea982
validation__ace_historical__proof__amc12b_2002_p3__seed1,validation,ace_historical,proof,amc12b_2002_p3,1,False,True,0.0111254,0.0342482,15,15,150451,128460,3465,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,c9ba753794afacf265d9da58d4b599745eed737b37d767291b958fffc03b2380,2f476d4a67b5df8c95dc722b1b5e09d96890425061e60fef810bc9155cee59a5,4eccd7f1fef90db948d0fafe2d44bc80bf76aae03005592a7a7ab50669bcba21,b42a23fded7671a2c33ce0ba59a37b1d111c16722836e9c934761e7534b4df54
validation__nonace_ordinary__proof__amc12b_2002_p3__seed1,validation,nonace_ordinary,proof,amc12b_2002_p3,1,False,True,0.0069701599999999996,0.0144686,8,8,56323,41658,2670,,5cc1b22eaec6687cb0607e709d61319863d4caeff18731def176e0a0e71c4cf0,b7c8d789e30bdac2fa5df3c0379ad7048c21d0ca58c0e68c9c1ffcd25058721f,9a6bf25b1e0ec47c927d9e602d9bfd7610b90212076077fc727f853908af0cda,7c7a29eadc134ea94e24c56409cdb58d5a91b487a265828cc16793c3b8022775
validation__nonace_matched__proof__amc12b_2002_p3__seed1,validation,nonace_matched,proof,amc12b_2002_p3,1,False,True,0.00719238,0.013727999999999999,8,8,50430,36309,3035,,5f58c476546ef2b7ff0b1cde4b74742228a6b231e8d2e9cdb7bedadbbaf51f98,49afe1b9f08859486f00c582be432a88daa35b36f46d8e3fd5717ff752ef5b8f,d94d3cc3447bfea06eaf2dda1afc932496181cc4f2ce4090c45fd42cfa583900,66bc5bb315db70cc4eef0ffbe655947fa37a287573d5cd51a48ff11b5f76f090
validation__ace_selected__proof__amc12b_2002_p3__seed1,validation,ace_selected,proof,amc12b_2002_p3,1,False,True,0.00718496,0.038643199999999996,10,10,183652,174768,1594,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,a47ff82166fa644eecab6ecb82c35558dbe8b23cc2ab64539d0954568966afd1,a279379433749435acbeb63e678a3ad7db346a84e9a0364949c706edad125fbb,f3b26d7f22cfc2c323cebb88fa1faca01e57edec9ab68d2b0fe112c13e55e860,e3fa1ee3443e78c6b76ef9de25e932e29299f7c84de7d509b56f4fb2524dd008
validation__ace_selected__proof__mathd_algebra_214__seed1,validation,ace_selected,proof,mathd_algebra_214,1,False,True,0.00040795999999999996,0.0025298,1,1,11791,11788,143,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,d114e02a12ea625fd676865e871536abacdd2172076b71e2564fb4f40a7d4e97,bbe2bfe0e5f9030a4fc44f8d42c7e84600c0c1e744aa771f6139e351862471a5,d90d4ef1ca2655da2732d311f273de81bc5fc7136a7165298ad78b918f7ea1cc,be35dca25bb4a37b767b77e2ba72176c58a54ab869785b28cf5a17ebe35cb04e
validation__ace_historical__proof__mathd_algebra_214__seed1,validation,ace_historical,proof,mathd_algebra_214,1,False,True,0.00042318,0.0015156,1,1,6072,6069,251,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,d034a5964f6de09e586cf18efe9edb2031bfbd914680a216fccb818b2c8370d8,b72aba87d9d3ce501ee527f25410216ab37daa955a4fd2850b8f587e11e29971,e60fdf2cada964c4f89edc1fdddefeff972b9d713fc56309c692ccc75c16de5e,2ab47950faa86e44d74e216b705cc97262f2af243f4cecdc51c0f8121979e4f0
validation__nonace_ordinary__proof__mathd_algebra_214__seed1,validation,nonace_ordinary,proof,mathd_algebra_214,1,False,True,0.00104102,0.0022075999999999997,2,2,8164,6481,479,,c0d71b3238bed4ac0ba7730766c07c8da67fe9243f02f6c52f49b2ceee201c28,8574c378b0c6b029a70cc9db1b4f9a213a446d3883dcc3f736679e8cc8494f35,09d98fb758cd892d678e52fbf455db7d090899a07772fa28426d2a0b838eaa85,fd12953e391e550f51720994a0cfc496fdff46257e3637fd7432d6dea4be5f57
validation__nonace_matched__proof__mathd_algebra_214__seed1,validation,nonace_matched,proof,mathd_algebra_214,1,False,True,0.00133282,0.0024993999999999997,2,2,8147,6481,725,,4508082b65288b1a8ae5574de2b901d27c31411bd8c5539026844bfd41be208e,8c692699109f2b1696ac356b1cda87702c707370f7a65a4c09c43b7fc6f5bef5,f0d5cb20b927f3262e37b99e96c1734179cc682d6a24032fc8c5a700f9b1de49,9be281a89632f0d8c63a81b0bda8248980e3dc2c145a12b3b4761905297dfccd
validation__nonace_matched__proof__amc12a_2016_p3__seed1,validation,nonace_matched,proof,amc12a_2016_p3,1,False,True,0.0146816,0.0239516,10,10,83290,51500,6078,,8234607a468afd2fed30745eb3099569c7f5abeb10790c18be086ef27f648215,40fe2c5b1d675d0df6a9923a200650a54496f6f40bff47fafdbaeeaeea657526,1b05eb324161885df86204a5629a1ed920544b90f1b571c5e3f052c280f5f9dd,cbeddf1b3050e127d1f0881c0003bec1f3f09f1e83bb1607be010e96e824939e
validation__ace_selected__proof__amc12a_2016_p3__seed1,validation,ace_selected,proof,amc12a_2016_p3,1,False,True,0.01471788,0.043720199999999994,12,12,191283,161124,4553,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,76943103ce04aa53b593252338ffbb1dbe45a60befada9368b0def96082a6578,fcdb20343500b6398efe85ff3e4a30bfaae7ab4e21e47eb6f686c39aee8c4c57,ad6a2090b94594a786bf21f9f127ca3c90c231bba84a8b6dbd4436d14104a002,1a1e5fedc922ce9990128069b23758529483026cae98fd819c79ca10cdb55909
validation__ace_historical__proof__amc12a_2016_p3__seed1,validation,ace_historical,proof,amc12a_2016_p3,1,False,True,0.01712238,0.0282264,10,10,103356,61689,6296,6470581f6434fdcbc10810cac84cd2c442ee1fac59fbe607e4f267f35e0187bd,6c4f7ce6c98c56feaa1600130c80e513ba3e2f91327e30b57e1337eb25854f4f,d4b6bcbb63696af6bdca3cee5e8055a09cf6d50e6db76d5aa2c25ec885def982,c404085f58c88d263319cb5e611d50533e794d6f81396ca2d48c8fd2fd3f3e08,29c0fef7b9d1fefde4f6f32ec4655bbb36b4782b8217df8d8cdb8be547601745
validation__nonace_ordinary__proof__amc12a_2016_p3__seed1,validation,nonace_ordinary,proof,amc12a_2016_p3,1,False,True,0.0036584599999999997,0.0056588,3,3,17488,11113,1801,,659c201d7b87bbda04bb2378a1d7127f093a9d624d7b8241e0c011e95bdb7042,28125ac0d68c2421eb270dcda2531b4eab2b83337b3cc5df4f5c1c6c1d9e1493,88b39fe04f0dd439927d96cb643c9b1e66025c74f0cfc91301d4c530e786b030,170ec0ddb9a7ab9a75dd6e39242785f0bc69b2b0296e6dc32baea018376d0dd6
validation__nonace_ordinary__proof__algebra_others_exirrpowirrrat__seed1,validation,nonace_ordinary,proof,algebra_others_exirrpowirrrat,1,False,False,0.03343892,0.0902696,23,23,401518,315726,8305,,400deed75ce577aaec8a87b4b407373982858cfc8033db516bafd30c2caa4b06,f2549ce9025270c55e35f57ef46e0c5df7d7344ef8309233ec31becee88c8af2,,0f971c64b64795db1a950ca68b68228e57231b1b60f284f2c644c2e8c205dcb4
validation__nonace_matched__proof__algebra_others_exirrpowirrrat__seed1,validation,nonace_matched,proof,algebra_others_exirrpowirrrat,1,False,False,0.06410713999999999,0.1318442,39,39,552697,376317,17754,,d57b7147fd0c4347dfffd5518aab046d05e9a3ad40b8c217b596fe1738300932,ea56af7906c75585525bd756a923084db3e323a891b35ed04514982ebca5c27b,,70294c1131dae8d8fbbfdf46405a2de0280d499274b21746c76507734d40e355
validation__ace_selected__proof__algebra_others_exirrpowirrrat__seed1,validation,ace_selected,proof,algebra_others_exirrpowirrrat,1,False,False,0.06021384,0.1616154,30,30,707529,563342,16758,e66c5939f05d38baf07e1faaa2da6b9cf22d05840126b839c0e55d8dbded20fc,220187aededcd130c6f1aa033857a02189b0ae8fb6bcb83fdac31c676cc345bf,d75032ebf1a0c8ba2a6d5ae4d1922ef55625290fb666f1ff555a32ffca241e07,,a5cd006745efe4e4056c6eab751e7f9e7cc5b16aeffa6ab5ddb5ca9cb2575393
