path,theorem,partition,strategy,status,category,checks,cost,cost_source,unknown_charge,administrative_censoring,evidence
experiments/output/ace_attribution_20260912/validation/terra/configs/amc12a_2019_p21__terra-ace-medium__gpt-5.6-terra__seed0,amc12a_2019_p21,validation,prove_theorem_grounded,done,unproved_prerequisite,1,0.3386716,dated billing receipts,False,False,audit/cells/d27a01eddb6e493d96fc3a0bb418139fba5e135c83bf03d3c54125bdf786642d.json
experiments/output/ace_online_x-online-s1_agentic/configs/mathd_numbertheory_303__ace-0a83b404-core-medium__gpt-5.6-luna__seed1,mathd_numbertheory_303,validation,prove_theorem_ace,done,arithmetic_or_search,19,0.09610194000000002,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d27fb2c1f91bc51b4cbe44ae81169e53611711a214aa60358b29a3fe4a3089cb.json
experiments/output/ace_models_20260910/proof/configs/mathd_algebra_185__prover-xhigh-c42d9ea2fa1215e2__gpt-5.6-luna__seed0,mathd_algebra_185,train,prove_theorem_grounded,done,syntax,1,0.0295299,dated billing receipts,False,False,audit/cells/d2b3182797d55aa6fcbe5964d0abc93d64ed9b742ad100849c5646872d43e38b.json
experiments/output/ace_polish_validation/configs/imo_1969_p2__candidate-r64__gpt-5.6-luna__seed0,imo_1969_p2,validation,prove_theorem_grounded,done,unknown_reference,6,0.04290656,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d2cc24bc131f34154a5f8b2a5161e2f30094797a5810353aa485c738242bc8bb.json
experiments/output/ace_attribution_20260912/validation/terra/configs/aime_1991_p6__terra-ace-medium__gpt-5.6-terra__seed0,aime_1991_p6,validation,prove_theorem_grounded,done,syntax,7,0.36239299999999997,dated billing receipts,False,False,audit/cells/d2d4f6f83c31f6b125e86ad90ee830fa4147966c8ab4e86880e346bd9d14fadb.json
experiments/output/ace_capacity_20260912/mechanisms/configs/imo_1967_p3__E-level0__gpt-5.6-terra__seed0,imo_1967_p3,train,prove_theorem_grounded,done,incomplete_proof,5,0.3429974,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d2efb5ee32ef2e97f3ca77604a13562a23c40b0939b23363aedd4735a25e9724.json
experiments/output/ace_review_development/configs/amc12a_2020_p21__repair1-r64__gpt-5.6-luna__seed0,amc12a_2020_p21,validation,prove_theorem_ace,done,other_or_unobserved,31,0.1007345,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d2f63ade8221d36bd18cc89a69dfb42b397da79f094b7a591a8419e41da90f8d.json
experiments/output/ace_models_20260910/proof/configs/imo_1977_p6__prover-xhigh-26d7cc1993e76d38__gpt-5.6-luna__seed0,imo_1977_p6,train,prove_theorem_grounded,done,no_verifier_evidence,0,0.02566878,dated billing receipts,False,False,audit/cells/d31f6b36cfb1971cac77af4a5fd7ca78595a69ecc96cb141c96ec64fb402bf2a.json
experiments/output/ace_economy_refinement_20260916/final07/configs/validation__ace_reset__aime_1984_p7__seed1,aime_1984_p7,validation,prove_theorem_grounded,done,syntax,11,0.0399809,dated billing receipts,False,False,audit/cells/d322b53d1f99bdd9964b2fbaf24da235ddb7a76ada8d675f1a479a15bd165cfc.json
experiments/output/ace_economy_refinement_20260916/final14/configs/validation__ace_reset_compact__amc12_2001_p21__seed0,amc12_2001_p21,validation,prove_theorem_grounded,done,arithmetic_or_search,10,0.03847882,dated billing receipts,False,False,audit/cells/d332ad68ded28cfb1e2e4e159dfbcf26c3204f21cf8f50150446c7f46b7359f8.json
experiments/output/ace_economy_refinement_20260916/final09/configs/validation__ace_reset__amc12a_2020_p21__seed1,amc12a_2020_p21,validation,prove_theorem_grounded,done,other_or_unobserved,12,0.04727434,dated billing receipts,False,False,audit/cells/d33676a3beee82b7dd7a4a4b5745042ce85e76a0497d354dcecca8137c1b40b2.json
experiments/output/ace_adaptation_x-offline-e3/configs/step100_curator_mathd_numbertheory_629,mathd_numbertheory_629,train,,failed,platform_failure,0,0.0,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d34d2a7ba66c2ba50cb902f20f9664fb550aadc1d8d762a217022ca595eaf4e7.json
experiments/output/ace_adaptation_x-mono/configs/step02_curator_amc12a_2003_p1,amc12a_2003_p1,train,rewrite_playbook,done,no_verifier_evidence,0,0.005957639999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d36d2832de6c1554c9ced33c1a9282425edc3c6208ab24ee3c2dbe3b99824847.json
experiments/output/ace_x_validation_ace_digest_table_rv2_agentic/configs/mathd_numbertheory_303__ace-ca62b40b-core-medium__gpt-5.6-luna__seed1,mathd_numbertheory_303,validation,prove_theorem_ace,done,incomplete_proof,19,0.06237806,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d3a3897c147404736418aa45d0495627f2c80bcecb0f42b43016d7a2d8a34c30.json
experiments/output/ace_adaptation_x5-offline/configs/step39_generator_imo_1967_p3,imo_1967_p3,train,prove_theorem_ace,done,arithmetic_or_search,17,0.042724519999999995,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d3ceaa83e50d1a909364ec66b07624d1f583065e42ddae0910936ec1d8b46eb3.json
experiments/output/ace_mechanisms_20260910/training/configs/imo_1977_p6__training-S__gpt-5.6-luna__seed0,imo_1977_p6,train,prove_theorem_grounded,done,incomplete_proof,9,0.03845336,dated billing receipts,False,False,audit/cells/d3d83fcba132e2f81f7dafb27c19f820f3813c87df7674bcefc7986e578dab22.json
experiments/output/x_validation_agentic/configs/amc12_2001_p21__core-medium__gpt-5.6-luna__seed1,amc12_2001_p21,validation,prove_theorem_agentic,done,syntax,18,0.042562260000000005,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d3dc0c3333be3a704e749564fc76a66dc59dc28763d32ed052654e1d3492eb8c.json
experiments/output/ace_revision_20260913/validation/configs/validation__candidate__proof__mathd_numbertheory_530__seed0,mathd_numbertheory_530,validation,prove_theorem_grounded,done,syntax,7,0.0375126,dated billing receipts,False,False,audit/cells/d3df256b46e1f33e6df2703f0cd28f018d18854614bcf3f3b02ab86ffeb8dc5f.json
experiments/output/ace_models_20260910/proof/configs/mathd_algebra_185__prover-xhigh-38ac3031ca8083bc__gpt-5.6-luna__seed0,mathd_algebra_185,train,prove_theorem_grounded,done,no_verifier_evidence,0,0.02591382,dated billing receipts,False,False,audit/cells/d3e133c4f5785781f5ca214da9bf8dce4e6f288ef42c5a4095c0551454f09619.json
experiments/output/ace_x_validation_ace_x3_offline_rv3_agentic/configs/aime_1991_p6__ace-1e4aec7d-core-medium__gpt-5.6-luna__seed0,aime_1991_p6,validation,prove_theorem_ace,done,incomplete_proof,26,0.049697840000000014,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d4293692cf3ffdaa26e707cb5b339a4ba416a4faf17545ab471e1bd881b6a2c2.json
experiments/output/ace_mechanisms_20260910/validation/configs/amc12_2000_p12__validation-E__gpt-5.6-luna__seed0,amc12_2000_p12,validation,prove_theorem_grounded,done,other_or_unobserved,5,0.043970659999999995,dated billing receipts,False,False,audit/cells/d43690e6b9600a5700468b099b078bd5ecc734545a39d3ae59f873c311c2a6ce.json
experiments/output/ace_economy_session_20260916/validation/configs/validation__agentic_session__mathd_numbertheory_37__seed0,mathd_numbertheory_37,validation,prove_theorem_grounded,done,other_or_unobserved,14,0.01818688,dated billing receipts,False,False,audit/cells/d4500f2551be905e7e4e0e2e78240763605ed6c867a3bcb437451d12b6a74fd5.json
experiments/output/ace_snippets_20260913/validation/configs/snippets-v1__amc12a_2020_p21__validation-A__seed0,amc12a_2020_p21,validation,prove_theorem_grounded,done,other_or_unobserved,6,0.037183719999999996,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d468ad23c04e0d7d8648a021e9c343dfaa8116becd4a568bae39083176842eb8.json
experiments/output/coverage_cycle_20260911/training/E2/configs/imo_1967_p3__training-E2__gpt-5.6-luna__seed0,imo_1967_p3,train,prove_theorem_grounded,done,arithmetic_or_search,7,0.03894566,dated billing receipts,False,False,audit/cells/d4872c75471575976a2e823c34f35ae466116e1aa9d8d979b633658924bd2853.json
experiments/output/ace_polish_validation/configs/amc12a_2020_p21__reference-r64__gpt-5.6-luna__seed1,amc12a_2020_p21,validation,prove_theorem_grounded,done,other_or_unobserved,11,0.0410846,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d4d2ccba559ef9694a8ab3ffa124f45ca0235ec213b92bbd1cce0d28f576dedf.json
experiments/output/ace_x_validation_agentic/configs/imo_1984_p6__ace-1ac8a092-core-medium__gpt-5.6-luna__seed0,imo_1984_p6,validation,prove_theorem_ace,done,arithmetic_or_search,20,0.03470278,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d4f793613d8edb73ed8cc7e3dde29200ee8ad274fa8886c4f39d78382d2683b3.json
experiments/output/ace_economy_session_20260916/validation/configs/validation__agentic_session__induction_prod1p1onk3le3m1onn__seed0,induction_prod1p1onk3le3m1onn,validation,prove_theorem_grounded,done,unknown_reference,14,0.041172059999999996,dated billing receipts,False,False,audit/cells/d505b1d4752b8525e4cec49b135aefc5d5830e2b94628ea43acd82640904a845.json
experiments/output/ace_models_20260910/proof/configs/amc12b_2002_p11__prover-xhigh-3bfe5109dc462e8c__gpt-5.6-luna__seed0,amc12b_2002_p11,train,prove_theorem_grounded,done,no_verifier_evidence,0,0.023817559999999998,dated billing receipts,False,False,audit/cells/d50ea221e611b68897f12bc9dcfc9783a4902c44767503bd2bb820ef0903d5fd.json
experiments/output/ace_economy_refinement_20260916/final03/configs/validation__agentic_reset_compact__imo_1984_p6__seed1,imo_1984_p6,validation,prove_theorem_grounded,done,unknown_reference,13,0.047200599999999995,dated billing receipts,False,False,audit/cells/d5766214ae82500599d8734755bbd8bf572998fc62d43d0aafba8a1e56c6b106.json
experiments/output/ace_adaptation_x4-offline/configs/step34_generator_mathd_algebra_224,mathd_algebra_224,train,prove_theorem_ace,done,arithmetic_or_search,19,0.06163988000000001,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d578e8d525ac1100e54b051a2cba9c197dbc640b8ae00ceefe812d5039fe3425.json
experiments/output/ace_attribution_20260912/validation/luna-none/configs/imo_1969_p2__luna-none-medium__gpt-5.6-luna__seed0,imo_1969_p2,validation,prove_theorem_grounded,done,unknown_reference,12,0.04147332,dated billing receipts,False,False,audit/cells/d57ca87abb3cf00d0692ea3b2b680ef3ca079986be743d391cba25f62109bc78.json
experiments/output/ace_economy_refinement_20260916/final02/configs/validation__agentic__amc12a_2019_p21__seed0,amc12a_2019_p21,validation,prove_theorem_grounded,done,no_verifier_evidence,0,0.02559924,dated billing receipts,False,False,audit/cells/d57ccf287cca5e4b9d0c852bc9b1f2807cf5c13430d928deec2c18382ee12ee9.json
experiments/output/ace_models_20260910/proof/configs/imo_1983_p6__prover-xhigh-1e4aec7dbbe80e7a__gpt-5.6-luna__seed0,imo_1983_p6,train,prove_theorem_grounded,done,syntax,1,0.033357859999999996,dated billing receipts,False,False,audit/cells/d5b480bdcc94bf92a7ed0f01444f442ccda775bfff0cdceeb217d992dfb2ec7f.json
experiments/output/ace_economy_session_20260916/validation/configs/validation__agentic_session__amc12_2001_p21__seed1,amc12_2001_p21,validation,prove_theorem_grounded,done,incomplete_proof,18,0.043721779999999995,dated billing receipts,False,False,audit/cells/d5b5bd7432aa045fc52ed299d7a8abdd09e91e25c6fba83b5e7e0e90e48e057a.json
experiments/output/ace_review_development/configs/mathd_numbertheory_303__baseline-r64__gpt-5.6-luna__seed1,mathd_numbertheory_303,validation,prove_theorem_agentic,done,incomplete_proof,33,0.10080847999999996,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d5d08905cd69b810ff297ad9bfa57d8f76ddf3e69a87e1501ee5309b8adaa92f.json
experiments/output/ace_x_validation_ace_x3_noreflect_rv3_agentic/configs/aime_1991_p6__ace-ce233fe0-core-medium__gpt-5.6-luna__seed1,aime_1991_p6,validation,prove_theorem_ace,done,incomplete_proof,25,0.06942602000000002,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d5e6ef513776ff70a59737b8b8e2de208694cdff1302993cf2757d6301ffc242.json
experiments/output/ace_models_20260910/proof/configs/imo_1983_p6__prover-xhigh-2ebdaef5c0d8b7ce__gpt-5.6-luna__seed0,imo_1983_p6,train,prove_theorem_grounded,done,syntax,1,0.03005882,dated billing receipts,False,False,audit/cells/d604a66de549be4ba31960ea6a047db4b92d900066f2e3db6957de9f603d7ed5.json
experiments/output/ace_sanitized_20260917/validation/configs/validation__ace_selected__proof__imo_1969_p2__seed1,imo_1969_p2,validation,prove_theorem_grounded,done,syntax,8,0.03944704,dated billing receipts,False,False,audit/cells/d62678cbdd01f9b50679f502cabb32094ab4f0d29b5f6ca523ce5f79e88fc9c2.json
experiments/output/ace_x_validation_ace_x5_offline_rv2_agentic/configs/mathd_algebra_282__ace-fc7b45d4-core-medium__gpt-5.6-luna__seed1,mathd_algebra_282,validation,prove_theorem_ace,done,incomplete_proof,18,0.03349587999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d635d1117394ceb837db8be8d63fbd1ca9e889ca2c3e3bf3a97a36bbd73df47d.json
experiments/output/ace_economy_refinement_20260916/final03/configs/validation__ace_reset_compact__imo_1984_p6__seed1,imo_1984_p6,validation,prove_theorem_grounded,done,other_or_unobserved,8,0.02394694,dated billing receipts,False,False,audit/cells/d637d04ad08eb98d5ad2a5831d12131777ec63d0c0d62c0330d6b5c61dee865d.json
experiments/output/ace_sanitized_20260917/validation/configs/validation__agentic_coverage__proof__mathd_algebra_282__seed0,mathd_algebra_282,validation,prove_theorem_grounded,done,incomplete_proof,45,0.05080302,dated billing receipts,False,False,audit/cells/d651f7879a290fbdfcd37bac7c0f59a05e37e881cbeaeacef83a55f5884e3de7.json
experiments/output/ace_adaptation_x-online-warm-s0/configs/step34_curator_mathd_numbertheory_530,mathd_numbertheory_530,validation,,failed,platform_failure,0,0.0,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d65b95a40abc01e9f68d04c64e94ba31c12aa9aeb835e47e78660a32f91bb225.json
experiments/output/ace_x_validation_ace_x4_offline_rv3_agentic/configs/mathd_numbertheory_37__ace-f1dd5c3a-core-medium__gpt-5.6-luna__seed1,mathd_numbertheory_37,validation,prove_theorem_ace,done,arithmetic_or_search,17,0.027480499999999998,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d65eacff5befcb67fbe5c72383ebe34c5faeb25041f9d46c018e9b9835e7a8a0.json
experiments/output/ace_models_20260910/proof/configs/mathd_algebra_185__prover-xhigh-125d7332ca106585__gpt-5.6-luna__seed0,mathd_algebra_185,train,prove_theorem_grounded,done,no_verifier_evidence,0,0.02575394,dated billing receipts,False,False,audit/cells/d665d8a81f522cda7e6b1acbfffca1cca404186f2fdafc14a451cfe438dbf402.json
experiments/output/ace_economy_20260916/validation/configs/validation__ace__mathd_numbertheory_405__seed1,mathd_numbertheory_405,validation,prove_theorem_grounded,done,other_or_unobserved,10,0.04094536,dated billing receipts,False,False,audit/cells/d6d5db54ede25b4da81ac69e2833aa4b6d17ddb27bbd1caff5a19f1dca093cca.json
experiments/output/ace_review_development/configs/imo_1960_p2__baseline-r64__gpt-5.6-luna__seed0,imo_1960_p2,validation,prove_theorem_agentic,done,syntax,11,0.10794502,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d725d3bd32a5c4acc5bc04a6355c30ed8e70d36198a7f76485b5aedf629f961d.json
experiments/output/ace_x_validation_ace_digest_table_rv2_agentic/configs/mathd_numbertheory_530__ace-ca62b40b-core-medium__gpt-5.6-luna__seed1,mathd_numbertheory_530,validation,prove_theorem_ace,done,unproved_prerequisite,12,0.04147289999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d73396bf405f0fb757c6b3e362cb99a540cc27715f1aa48bde2e39d44555aa95.json
experiments/output/ace_economy_refinement_20260916/final17/configs/validation__ace_compact__imo_1964_p2__seed1,imo_1964_p2,validation,prove_theorem_grounded,done,other_or_unobserved,14,0.03923098,dated billing receipts,False,False,audit/cells/d739899e61fc1c256f1e9effb3d0a47448944b8af4a44ab8464c4a0e82da7cb9.json
experiments/output/ace_capacity_20260912/mechanisms/configs/mathd_numbertheory_629__D-level0__gpt-5.6-luna__seed0,mathd_numbertheory_629,train,prove_theorem_grounded,done,arithmetic_or_search,12,0.03825402,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d73bbc99039151d162b03dd0f79c0bd92f148091dd143dec3c6c4d22d2b07a0f.json
experiments/output/ace_x_validation_ace_x4_offline_rv3_agentic/configs/mathd_algebra_282__ace-f1dd5c3a-core-medium__gpt-5.6-luna__seed1,mathd_algebra_282,validation,prove_theorem_ace,done,incomplete_proof,19,0.021397820000000005,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d73cbc05c267fc66cb35013972604227619b71bbc315e2b0fdc5f6881fb3cf37.json
experiments/output/ace_revision_20260913/validation/configs/validation__control__proof__aime_1991_p9__seed0,aime_1991_p9,validation,prove_theorem_grounded,done,unproved_prerequisite,13,0.04169956,dated billing receipts,False,False,audit/cells/d740c66276fcf7c67098d051f231bdeb779f5b6b0875b7eb6c8af3f3197ecf8d.json
experiments/output/ace_x_validation_ace_x3_noreflect_agentic/configs/imo_1984_p6__ace-1ac8a092-core-medium__gpt-5.6-luna__seed0,imo_1984_p6,validation,prove_theorem_ace,done,arithmetic_or_search,23,0.03428827999999999,"cache tokens, current tariff; unrecorded retries unknown",False,False,audit/cells/d76570c59d60623e0fd846de492c09f0e75c4078fd36719fbba53a1b70a1f6c6.json
