cell,request,receipt,output_limit,structured,shadow_32768_denied,proof_checked,truncated
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,6,cabd6e4af6e243b485abe1a2b52ae2d6,32768,False,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,7,a2529c511cf8472b9c25cbb18fb020f9,32768,False,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,8,84dd1b3c4d514ae58536646e5f9dc6cc,32768,False,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,9,c8abd9ad993c45dbb3fea4e503498fe8,32768,False,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,10,2b4d31e68a5f4993ac94b3f834ca8911,32768,False,False,True,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,11,df0a8b8971b74394aa7ee7442d33d4f2,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,12,366cfebc37e9439fb73aefb42502f468,32768,True,False,True,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,13,be3c4f4a82be4aa88e1fad17246bbde6,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,14,7c1c227e7a854cf7ac0781377648151a,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,15,9dd5ee590bbd4563b98cd4fb392b216c,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,16,0a8b996ede72476fa6def435a3a9d02d,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,17,e4bd4bfa98c44856ae4fbf492bb384cb,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,18,95117152269e445d945b4d7295ad52d6,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,19,47596ba6a5c945c39600da4a73cd93a6,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,20,b4ddada1f49e4045838721511809e0a5,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,21,29719cca9d7f43cdb715411b1dd2f5f4,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,22,de9470ea54314fb5bb17d7cd42dc6ecf,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,23,d261bd565d9c442199a494a9ab4fe942,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,24,b6ce44f40340422eb3590bfc6cf32565,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,25,39c58c425b9c40f5ba6184f382d12ebb,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,26,32720d4c9941412a92e1169149a14619,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,27,68dc663b16ff42c0b284419b17c56657,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,28,6089097f94154796b35a95d5d78afb2f,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,29,1fe30d8d3b4a46b3afa19f49e681505f,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,30,0d75e675099e44959e59790ec717abed,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,31,242058ac88c44102b13f0ab272822a36,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,32,1e726149c2904b5d813dbc4af451fd03,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,33,e33273195a2246adae32478dbd350261,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,34,023e66a72ace4a2885e700b9a07eae5f,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,35,32e7a5f406df42f88216979d9c8698e4,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,36,0df99aafb3b84eb6980aa1d03688d82b,32768,True,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,37,d25ceec751b34e32b8906509fb78cf2c,32768,True,False,False,False
mathd_algebra_327__validation-B__gpt-5.6-luna__seed0,1,f7b15761958748c4bcd99ed2810e551b,32768,False,False,False,False
mathd_algebra_327__validation-B__gpt-5.6-luna__seed0,2,db2fcaa178af4a3a91898571484558fd,32768,False,False,False,False
mathd_algebra_327__validation-B__gpt-5.6-luna__seed0,3,6df7bef9d2ab4a4696f2009b69059f4d,32768,False,False,True,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,1,306a2fa0a6834bd1a377d003f3c1eb32,32768,False,False,True,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,2,c4a936baee954ad89cf3c6ac4209109e,32768,True,False,True,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,3,c6d3fa905baa43e392f9efbe323f4349,32768,True,False,True,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,4,463e572ca1014de697fb378501eb19f3,32768,True,False,True,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,5,b43752073e344e708fbe8b378ddac656,32768,True,False,False,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,6,65b004a21c83447ab1a4abcebc518565,32768,True,False,True,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,7,a671fd292e87400ea5fd583524ffa5db,32768,True,False,False,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,8,f9899ace049b402cbc9f500cc7f6a4b7,32768,True,False,False,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,9,a1e364143e654ff5bcbf7ed3e56a5cee,32768,True,False,True,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,10,dbc0ad17aae74d8e98296a2d21284131,32768,True,False,True,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,11,621fe6765bd54a2f82148ec4f306f3ce,32768,True,False,True,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,12,4cf22d10735148a591f9d5c9f7bcc096,32768,True,False,True,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,13,993ce681c8f6449c8a5cc18bb899d585,32768,True,False,True,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,14,4c39f761a2ec43a8987c944a8785515f,32768,True,False,False,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,15,8f9c0ed07b824d76b8b99e5bc484d36b,32768,True,False,False,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,16,1a1d2063d7bc4217acf13034f3cede2e,32768,True,False,False,False
mathd_algebra_393__validation-B__gpt-5.6-luna__seed0,17,05a42eeb8b99437e8be56bb5fd67c714,32768,True,False,True,False
mathd_algebra_421__validation-B__gpt-5.6-luna__seed0,1,17de50f2e6eb4dadbe9e0b4b496caa17,32768,False,False,True,False
mathd_algebra_421__validation-B__gpt-5.6-luna__seed0,2,0f2a8a122eec4cfc8861194a75c2828b,32768,True,False,False,False
mathd_algebra_421__validation-B__gpt-5.6-luna__seed0,3,ceabd7c88a954d61bd11d5016ed08fda,32768,True,False,True,False
mathd_algebra_433__validation-B__gpt-5.6-luna__seed0,1,b916b4ca45f0444399b099546a13a15b,32768,False,False,True,False
mathd_algebra_433__validation-B__gpt-5.6-luna__seed0,2,95541317e2bc4f72a39b916b52c919f4,32768,True,False,False,False
mathd_algebra_433__validation-B__gpt-5.6-luna__seed0,3,8e6beb2fcc34404591e92ff8d2710ece,32768,True,False,False,False
mathd_algebra_433__validation-B__gpt-5.6-luna__seed0,4,7b8ed951f83643f4a153fcfeea50cd5b,32768,True,False,True,False
mathd_numbertheory_284__validation-B__gpt-5.6-luna__seed0,1,c4e4d34894d04b8389f227223051b671,32768,False,False,True,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,1,422e81469acb4463990676b12b0a6af5,32768,False,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,2,4803ca16133f4231b5f23eaaced645d1,32768,False,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,3,d03317f6c07b4758b8f89d0b3c3c0ef4,32768,False,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,4,92906ed25a7641b8841800ba015c486b,32768,False,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,5,eb4e0ebd725c41eba35c89d7f420e7d6,32768,False,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,6,1af26150db744e8bb0d5e68a9b787e7c,32768,False,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,7,847273a524d24fb7b1b2b8c123be27c4,32768,False,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,8,5abd318449c5418fbf12227c20324d4f,32768,False,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,9,68c61e3a6bf54ed28179c18cc13d6994,32768,False,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,10,4ed45453f514418a9716e8b3daf0f125,32768,False,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,11,cf5c653c7b7a46a6817f5770de4f2820,32768,False,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,12,9bc9f9891c054f54bbb55d41dd315867,32768,False,False,True,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,13,d06b4f6688624997abe1fd056a0135d6,32768,True,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,14,e5160b20e5c44248adfbe4175299a567,32768,True,False,True,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,15,2848dd85cbce48839c60bb940a7a83b2,32768,True,False,True,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,16,3247c124381a4c458aaa250c3537d34b,32768,True,False,True,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,17,fa2a1abbe76e40768deea3648ec2d608,32768,True,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,18,4a854655a5784caa98da9d9708f18fc7,32768,True,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,19,6a62ec7669c0478a99a0985655108489,32768,True,False,True,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,20,804070d9d55e4e64b3d72d71d4f08477,32768,True,False,True,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,21,fb79698a7e0446ab9c8b1868cda17e4d,32768,True,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,22,c8b94ad82cc64e9d906fc422f3aca894,32768,True,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,23,2c805c01309944849b892c197e2f0c09,32768,True,False,True,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,24,e69b1a1f6ebe41b6824f8e383c9c91a6,32768,True,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,25,d21f32b183f64305ae753603135f921b,32768,True,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,26,cf2472d7563b421d9557cb5af96c03bf,32768,True,False,False,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,27,db22c43e6da94c759d99c7170a4faad5,32768,True,False,True,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,28,5e1b8df9e6a74c118e001fa41cb3c4c3,32768,True,False,True,False
mathd_numbertheory_303__validation-B__gpt-5.6-luna__seed0,29,c4bb7825fda9401dad83d5adfb3c50c0,32768,True,False,True,False
mathd_numbertheory_33__validation-B__gpt-5.6-luna__seed0,1,61c144af48064562b4aa781f2d4abca7,32768,False,False,False,False
mathd_numbertheory_33__validation-B__gpt-5.6-luna__seed0,2,9b787e111ae24e45bdc3ba00e6772662,32768,False,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,1,9f0c242d6e934679a5ff10d5d47c2c0a,32768,False,False,False,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,2,b194fae5a951446a9ec8b58e104f5820,32768,False,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,3,5fe7557b6a8644aca50613646ede5bde,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,4,81c7007fc6a74a7a9549829fd9d63541,32768,True,False,False,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,5,c825f496e5ec45fb86b937215d571ba4,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,6,125d79f44c09412ba3e13e69e63595dc,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,7,1152d9bcd1b1479893ddecf8ca42a6a6,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,8,16534ef2cc384bd886e65ad0d20b673c,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,9,df8502225535470e84811f2aab4253ec,32768,True,False,False,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,10,64d0d4431077463898c2904361be7347,32768,True,False,False,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,11,19d9567ab42047a38e77ec2445b8bac3,32768,True,False,False,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,12,17296ffdea1a4a9b9b6a4a6ec0392b53,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,13,b22cf26bdece4f0ca0fe0b33e99c475b,32768,True,False,False,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,14,076568fa1b0b4d3b81caaffff5470369,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,15,8792cf8a45bf4946812cfdb072a0cd6f,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,16,4968b09522f9458ca0e494c3385c5b77,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,17,a031d8f71ebd419e89a6dd04a927ad17,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,18,f55f46390dd24b06a10764ebc475c1da,32768,True,False,False,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,19,08c971bb21d84a54b73fe1bb2467ba33,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,20,e8ea42ce4583430e8c8784d3760d069f,32768,True,False,False,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,21,b9f993b6def34bfca9d4d4a1d50e5142,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,22,f04f375996c6421e97b79068749462db,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,23,245d9c04f828438ca60f55178aa35ae5,32768,True,False,False,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,24,3b6c206870b043a1be38f17f0f015352,32768,True,False,True,False
mathd_numbertheory_37__validation-B__gpt-5.6-luna__seed0,25,2605441d292a423fb6bd9db083d13fab,32768,True,False,False,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,1,5e086519796d455b861acc2a66c0d32d,32768,False,False,False,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,2,2ae2554b40df4b96986a39fe5259a9e9,32768,False,False,False,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,3,f32629ed39a0467996a59a2de1b4640a,32768,False,False,False,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,4,54e1e37f8f5f4a78b2d15c746aa1cfac,32768,False,False,True,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,5,52da6606cd5e42ef94f56bfbb2d6d2f6,32768,True,False,True,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,6,3daaf7104e0e45779be5b39a78018f95,32768,True,False,True,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,7,f4bc6d2c41fa49768ed53000dfeeee2b,32768,True,False,True,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,8,30c258ac72ef431da8b0e50354c741e7,32768,True,False,False,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,9,bc65df672fe54b08b837e043c8f3692b,32768,True,False,True,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,10,171005221bf2426c9095bfeb0a5e5687,32768,True,False,True,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,11,e8c5a3dce7ad4b3f9da537638c5cbcea,32768,True,False,True,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,12,1f5e905aef134b13ab31adbaacfdefb5,32768,True,False,True,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,13,b25c082a75b84286abe4c434c65bf2c9,32768,True,False,True,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,14,a857e80ccfe44538ac82ea6a7255029a,32768,True,False,True,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,15,5ec71c7bb6ee412889c3df606443fb87,32768,True,False,False,False
mathd_numbertheory_405__validation-B__gpt-5.6-luna__seed0,16,a18eaeeec0e34512aaf3284c70c691e6,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,1,f47a79e7e7a44b48bd7258beaaacf3e5,32768,False,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,2,0e12a9d7592a45ec92a2ba6731c55a1e,32768,False,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,3,a2bf5b7785e84a7a80e36327291b11a1,32768,False,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,4,dfa5db250a79470380175fa5548c1378,32768,False,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,5,1141a8c609c5460d8c2f5c3b4ab72ab1,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,6,393ef4dc97b8425d8c970c42b2f3ed52,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,7,3164eb0c7c4e40919aa44c4962a928a7,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,8,d3a17bc38f1a4d728522f5d2d6d3fdc4,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,9,7adda0925d5c43d184372d280e452e6d,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,10,694ce58cb23949fb8b0654adff4de2af,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,11,ff179848f9ab427aa410ca291a0c8b8d,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,12,5f245d0b27a2484f84cef027d295a6f6,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,13,8ac15bfc47fd4745af19283e99b56222,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,14,9d60eeb9ab974ea2b82dd567d7385cc2,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,15,3bae54cbfafe4d249aa123faeb351eaf,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,16,c02ff1cc04ae40ac9c14a3aa6891b3b4,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,17,8b3b60d5aed64124886982c422905f69,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,18,f39e0dfac8c14390bfc1b95312933369,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,19,110f4d1d26134511875d4c27c8df35cd,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,20,16dbbf74933240d7b592d9a9fc177f78,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,21,c59295f14d9643be827d1a9a3133183e,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,22,da25be67711449c582f458a6d986e83c,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,23,af9238094450476eb673919f8ea8d269,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,24,b8ab7cb94f564ac9bebad890969eb692,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,25,ebb03bcac14a4bee9043e4839c76e303,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,26,2df3b6bf87f247e99bb72f81011b6678,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,27,eedb68f5a04f4fac81677c479619ccc0,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,28,6ab4954a04f04ea2b482a6bdfe908f25,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,29,ef744776cfe2439f993ff0a8ade3d303,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,30,140cd87c4bd545be968b956d7d8aaf7e,32768,True,False,False,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,31,264527a68e394594be047316fcf5a67f,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,32,33603513ece74ed0853e5e610931928d,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,33,f41ff8ca9be84803beb883d4a97bc597,32768,True,False,True,False
mathd_numbertheory_43__validation-B__gpt-5.6-luna__seed0,34,b652b76e0af34b399bcb7ed473202bbd,32768,True,False,False,False
mathd_numbertheory_461__validation-B__gpt-5.6-luna__seed0,1,76dccde4627a4b5086e0a9616db26285,32768,False,False,True,False
mathd_numbertheory_530__validation-B__gpt-5.6-luna__seed0,1,f423914a4e164f6d96dc391af1b2531a,32768,False,False,False,False
mathd_numbertheory_530__validation-B__gpt-5.6-luna__seed0,2,e8be3a6e0b7e4167ad0744db400143af,32768,False,False,False,False
mathd_numbertheory_530__validation-B__gpt-5.6-luna__seed0,3,e0b6abcc3c3b47a8b9c732907e4c0169,32768,False,False,False,False
mathd_numbertheory_530__validation-B__gpt-5.6-luna__seed0,4,481049d182244e5dabff9c4d33cfac4e,32768,False,False,False,False
mathd_numbertheory_530__validation-B__gpt-5.6-luna__seed0,5,ff254321fc90448c8ece1c0fa46feba0,32768,False,False,False,False
mathd_numbertheory_530__validation-B__gpt-5.6-luna__seed0,6,f2dc329c811645c8a4b6a8ba44fe15e2,32768,False,False,False,False
